number,value,datetime_start,datetime_complete,duration,params_batch_size,params_bidirectional,params_dropout_lstm,params_dropout_path,params_dropout_reg,params_lr,params_lstm_hidden_dim,params_lstm_layers,params_path_aggregation,params_path_dim,params_regressor_dim,params_weight_decay,user_attrs_val_metrics,state
0,0.381457830650982,2026-02-03 21:04:37.699468,2026-02-03 21:05:26.121539,0 days 00:00:48.422071,16,False,0.19480105678158222,0.397054276331984,0.2543547300647967,0.00033745999700360394,32,2,static,8,512,6.027810342909391e-05,"{'val_rmse_mean': 0.9279496669769287, 'val_mae_mean': 0.7339702248573303, 'val_r2_mean': -1.297163724899292, 'val_rmse_target_0': 0.9279496669769287, 'val_mae_target_0': 0.7339702248573303, 'val_r2_target_0': -1.297163724899292}",COMPLETE
1,0.3948209503001568,2026-02-03 21:05:26.306247,2026-02-03 21:06:14.371792,0 days 00:00:48.065545,16,False,0.24546294628052154,0.306180307783551,0.3555935734164274,5.048279127196031e-05,16,2,static,16,512,0.00012049669217021239,"{'val_rmse_mean': 0.9473739266395569, 'val_mae_mean': 0.7789760828018188, 'val_r2_mean': -22.285062789916992, 'val_rmse_target_0': 0.9473739266395569, 'val_mae_target_0': 0.7789760828018188, 'val_r2_target_0': -22.285062789916992}",COMPLETE
2,0.40137699706893826,2026-02-03 21:06:14.559176,2026-02-03 21:07:06.850863,0 days 00:00:52.291687,16,False,0.15237328210468676,0.3996126233209516,0.24580397807045393,5.111099639892844e-05,32,2,static,16,256,0.00010066879450536633,"{'val_rmse_mean': 0.9613414406776428, 'val_mae_mean': 0.7859802842140198, 'val_r2_mean': -57.7102165222168, 'val_rmse_target_0': 0.9613414406776428, 'val_mae_target_0': 0.7859802842140198, 'val_r2_target_0': -57.7102165222168}",COMPLETE
3,0.39326093949232555,2026-02-03 21:07:07.036809,2026-02-03 21:07:58.637716,0 days 00:00:51.600907,16,False,0.2536524584897468,0.2443275905852642,0.33823351245354216,5.1364609982913076e-05,32,2,static,16,512,0.0005372261037914155,"{'val_rmse_mean': 0.9446266889572144, 'val_mae_mean': 0.7715296745300293, 'val_r2_mean': -18.441349029541016, 'val_rmse_target_0': 0.9446266889572144, 'val_mae_target_0': 0.7715296745300293, 'val_r2_target_0': -18.441349029541016}",COMPLETE
4,0.388368210683068,2026-02-03 21:07:58.826267,2026-02-03 21:08:48.507869,0 days 00:00:49.681602,16,False,0.13732631175115792,0.2915742162767013,0.24608340533759618,0.0001906984928735257,8,2,static,16,128,1.2907615157201444e-05,"{'val_rmse_mean': 0.9348050355911255, 'val_mae_mean': 0.7597846984863281, 'val_r2_mean': -8.008070945739746, 'val_rmse_target_0': 0.9348050355911255, 'val_mae_target_0': 0.7597846984863281, 'val_r2_target_0': -8.008070945739746}",COMPLETE
5,0.3881839296470086,2026-02-03 21:08:48.694681,2026-02-03 21:09:36.498272,0 days 00:00:47.803591,16,False,0.19261953610068325,0.2127161050841302,0.2063281278910677,0.0001566435934714942,8,2,static,16,128,2.4907788071724354e-05,"{'val_rmse_mean': 0.9361546635627747, 'val_mae_mean': 0.767566442489624, 'val_r2_mean': -13.625377655029297, 'val_rmse_target_0': 0.9361546635627747, 'val_mae_target_0': 0.767566442489624, 'val_r2_target_0': -13.625377655029297}",COMPLETE
6,0.40012290629265074,2026-02-03 21:09:36.683850,2026-02-03 21:10:27.151211,0 days 00:00:50.467361,16,False,0.10374050176754468,0.23036817846799895,0.2594842989558691,5.270214173519564e-05,16,2,static,8,256,0.006941158693038641,"{'val_rmse_mean': 0.9485527276992798, 'val_mae_mean': 0.786832332611084, 'val_r2_mean': -31.161334991455078, 'val_rmse_target_0': 0.9485527276992798, 'val_mae_target_0': 0.786832332611084, 'val_r2_target_0': -31.161334991455078}",COMPLETE
7,0.38375308861335117,2026-02-03 21:10:27.335705,2026-02-03 21:11:19.522465,0 days 00:00:52.186760,16,False,0.21988205351827125,0.35445267298260263,0.2888473903882666,0.00015268176241357707,32,2,static,8,512,0.001836254148466433,"{'val_rmse_mean': 0.9220355749130249, 'val_mae_mean': 0.7467468976974487, 'val_r2_mean': -2.067758798599243, 'val_rmse_target_0': 0.9220355749130249, 'val_mae_target_0': 0.7467468976974487, 'val_r2_target_0': -2.067758798599243}",COMPLETE
8,0.3768558987681495,2026-02-03 21:11:19.709139,2026-02-03 21:12:09.705225,0 days 00:00:49.996086,16,False,0.11660757661092971,0.2149614787400665,0.2501163620213132,0.00015667762029502932,32,2,static,16,128,2.3743653368377203e-05,"{'val_rmse_mean': 0.9209405183792114, 'val_mae_mean': 0.7438504695892334, 'val_r2_mean': -8.458479881286621, 'val_rmse_target_0': 0.9209405183792114, 'val_mae_target_0': 0.7438504695892334, 'val_r2_target_0': -8.458479881286621}",COMPLETE
9,0.3907386684663329,2026-02-03 21:12:09.890365,2026-02-03 21:12:59.197552,0 days 00:00:49.307187,16,False,0.22829750841975274,0.2768988528868119,0.2403463311708965,0.000225841310587418,32,2,static,8,128,0.005470715874182252,"{'val_rmse_mean': 0.9288454055786133, 'val_mae_mean': 0.7731227874755859, 'val_r2_mean': -4.577409267425537, 'val_rmse_target_0': 0.9288454055786133, 'val_mae_target_0': 0.7731227874755859, 'val_r2_target_0': -4.577409267425537}",COMPLETE
