number,value,datetime_start,datetime_complete,duration,params_aggregation,params_dropout,params_hidden_dim,params_lr,params_weight_decay,user_attrs_val_metrics,state
0,0.37758153545911666,2026-02-02 12:18:59.008412,2026-02-02 12:19:27.879196,0 days 00:00:28.870784,attention,0.33486956743253327,32,0.00015526597375973842,1.9024236575714245e-05,"{'val_rmse_mean': 0.9904793500900269, 'val_mae_mean': 0.7077235579490662, 'val_r2_mean': -45.50182342529297, 'val_rmse_target_0': 0.9294209480285645, 'val_mae_target_0': 0.5896180272102356, 'val_r2_target_0': -36.10618591308594, 'val_rmse_target_1': 1.0259793996810913, 'val_mae_target_1': 0.713456392288208, 'val_r2_target_1': -48.73351287841797, 'val_rmse_target_2': 0.9903427362442017, 'val_mae_target_2': 0.839623212814331, 'val_r2_target_2': -44.660606384277344, 'val_rmse_target_3': 1.0161744356155396, 'val_mae_target_3': 0.6881967186927795, 'val_r2_target_3': -52.506996154785156}",COMPLETE
1,0.4468659435019449,2026-02-02 12:19:27.957554,2026-02-02 12:19:58.211533,0 days 00:00:30.253979,attention,0.36369195875389887,64,0.003168441698389142,1.1666999133712058e-05,"{'val_rmse_mean': 1.0571167469024658, 'val_mae_mean': 0.7958199381828308, 'val_r2_mean': -2.652500629425049, 'val_rmse_target_0': 1.0220459699630737, 'val_mae_target_0': 0.7010464072227478, 'val_r2_target_0': -1.6696908473968506, 'val_rmse_target_1': 1.142817497253418, 'val_mae_target_1': 0.8180431723594666, 'val_r2_target_1': -2.0472326278686523, 'val_rmse_target_2': 0.9864094853401184, 'val_mae_target_2': 0.8381293416023254, 'val_r2_target_2': -1.5204124450683594, 'val_rmse_target_3': 1.077194094657898, 'val_mae_target_3': 0.8260607123374939, 'val_r2_target_3': -5.372666835784912}",COMPLETE
2,0.38647033232781625,2026-02-02 12:19:58.290354,2026-02-02 12:20:23.373344,0 days 00:00:25.082990,mean,0.2489905015922449,128,0.0004174475546658704,0.002633358389578565,"{'val_rmse_mean': 0.9874017238616943, 'val_mae_mean': 0.7221673130989075, 'val_r2_mean': -7.109610557556152, 'val_rmse_target_0': 0.9206441044807434, 'val_mae_target_0': 0.6027441620826721, 'val_r2_target_0': -3.653949737548828, 'val_rmse_target_1': 1.0525615215301514, 'val_mae_target_1': 0.7280133366584778, 'val_r2_target_1': -5.936247825622559, 'val_rmse_target_2': 0.9160283207893372, 'val_mae_target_2': 0.8103649020195007, 'val_r2_target_2': -4.336252212524414, 'val_rmse_target_3': 1.060373067855835, 'val_mae_target_3': 0.7475468516349792, 'val_r2_target_3': -14.511990547180176}",COMPLETE
3,0.3785091053556513,2026-02-02 12:20:23.450314,2026-02-02 12:20:49.016419,0 days 00:00:25.566105,mean,0.011189901656734724,64,0.00013987232398021023,0.0008688450766689514,"{'val_rmse_mean': 0.9811564683914185, 'val_mae_mean': 0.7207410335540771, 'val_r2_mean': -49.0424690246582, 'val_rmse_target_0': 0.9443733096122742, 'val_mae_target_0': 0.6167618632316589, 'val_r2_target_0': -39.34394073486328, 'val_rmse_target_1': 0.9995961785316467, 'val_mae_target_1': 0.7178570032119751, 'val_r2_target_1': -48.455867767333984, 'val_rmse_target_2': 0.9592308402061462, 'val_mae_target_2': 0.8382498621940613, 'val_r2_target_2': -43.97697830200195, 'val_rmse_target_3': 1.0214256048202515, 'val_mae_target_3': 0.7100953459739685, 'val_r2_target_3': -64.39307403564453}",COMPLETE
4,0.3753007023974701,2026-02-02 12:20:49.095637,2026-02-02 12:21:14.166063,0 days 00:00:25.070426,mean,0.16020525082047007,32,0.0003422705688079063,2.930868415644941e-05,"{'val_rmse_mean': 0.9779517650604248, 'val_mae_mean': 0.7133837938308716, 'val_r2_mean': -22.87732696533203, 'val_rmse_target_0': 0.9105696678161621, 'val_mae_target_0': 0.5858359932899475, 'val_r2_target_0': -13.878496170043945, 'val_rmse_target_1': 0.9894171357154846, 'val_mae_target_1': 0.7059729695320129, 'val_r2_target_1': -22.81562042236328, 'val_rmse_target_2': 0.9385891556739807, 'val_mae_target_2': 0.8186398148536682, 'val_r2_target_2': -20.60538673400879, 'val_rmse_target_3': 1.0732311010360718, 'val_mae_target_3': 0.7430863380432129, 'val_r2_target_3': -34.20980453491211}",COMPLETE
5,0.42669282688034904,2026-02-02 12:21:14.244519,2026-02-02 12:21:39.398767,0 days 00:00:25.154248,mean,0.15917709697635113,64,0.0034269762699770502,0.00018507103760367015,"{'val_rmse_mean': 1.035329818725586, 'val_mae_mean': 0.7873362302780151, 'val_r2_mean': -2.228043794631958, 'val_rmse_target_0': 1.006388545036316, 'val_mae_target_0': 0.7418803572654724, 'val_r2_target_0': -1.3280949592590332, 'val_rmse_target_1': 1.1639151573181152, 'val_mae_target_1': 0.8450333476066589, 'val_r2_target_1': -2.8104283809661865, 'val_rmse_target_2': 0.9439743757247925, 'val_mae_target_2': 0.7662780284881592, 'val_r2_target_2': -1.0006153583526611, 'val_rmse_target_3': 1.027040719985962, 'val_mae_target_3': 0.7961530089378357, 'val_r2_target_3': -3.7730369567871094}",COMPLETE
6,0.41639880311709865,2026-02-02 12:21:39.476039,2026-02-02 12:22:08.687516,0 days 00:00:29.211477,attention,0.12334878433514773,64,0.0007350053878092455,2.0470762670013737e-05,"{'val_rmse_mean': 1.0143609046936035, 'val_mae_mean': 0.7818463444709778, 'val_r2_mean': -2.686807632446289, 'val_rmse_target_0': 0.9559442400932312, 'val_mae_target_0': 0.6378813982009888, 'val_r2_target_0': -2.2148642539978027, 'val_rmse_target_1': 1.0892258882522583, 'val_mae_target_1': 0.8081599473953247, 'val_r2_target_1': -2.9039740562438965, 'val_rmse_target_2': 0.8728441596031189, 'val_mae_target_2': 0.7631807923316956, 'val_r2_target_2': -1.9562609195709229, 'val_rmse_target_3': 1.1394292116165161, 'val_mae_target_3': 0.9181632399559021, 'val_r2_target_3': -3.672131061553955}",COMPLETE
7,0.37446622053782147,2026-02-02 12:22:08.765553,2026-02-02 12:22:35.376868,0 days 00:00:26.611315,mean,0.3450585880454531,64,0.00031385432190866766,6.726514322788008e-05,"{'val_rmse_mean': 0.9776871204376221, 'val_mae_mean': 0.7136936187744141, 'val_r2_mean': -20.530792236328125, 'val_rmse_target_0': 0.943180501461029, 'val_mae_target_0': 0.6030759215354919, 'val_r2_target_0': -13.857428550720215, 'val_rmse_target_1': 0.9792363047599792, 'val_mae_target_1': 0.6897143721580505, 'val_r2_target_1': -17.322959899902344, 'val_rmse_target_2': 0.9427444934844971, 'val_mae_target_2': 0.831788182258606, 'val_r2_target_2': -19.840593338012695, 'val_rmse_target_3': 1.0455870628356934, 'val_mae_target_3': 0.730195939540863, 'val_r2_target_3': -31.102191925048828}",COMPLETE
8,0.41433327472596254,2026-02-02 12:22:35.457101,2026-02-02 12:23:00.855689,0 days 00:00:25.398588,mean,0.27532006540694487,64,0.0010995341258146466,0.0021355880606499103,"{'val_rmse_mean': 1.0185096263885498, 'val_mae_mean': 0.7696959972381592, 'val_r2_mean': -2.886107921600342, 'val_rmse_target_0': 0.9684772491455078, 'val_mae_target_0': 0.6823706030845642, 'val_r2_target_0': -1.5041446685791016, 'val_rmse_target_1': 1.1016474962234497, 'val_mae_target_1': 0.7968303561210632, 'val_r2_target_1': -2.607565402984619, 'val_rmse_target_2': 0.9465495944023132, 'val_mae_target_2': 0.7949633598327637, 'val_r2_target_2': -1.9210774898529053, 'val_rmse_target_3': 1.0573641061782837, 'val_mae_target_3': 0.8046198487281799, 'val_r2_target_3': -5.511643886566162}",COMPLETE
9,0.42281352204305156,2026-02-02 12:23:00.933940,2026-02-02 12:23:26.048278,0 days 00:00:25.114338,mean,0.1242328932887106,64,0.0032359979819426097,0.0020543983086234786,"{'val_rmse_mean': 1.0329482555389404, 'val_mae_mean': 0.7735406160354614, 'val_r2_mean': -1.943026065826416, 'val_rmse_target_0': 0.922429084777832, 'val_mae_target_0': 0.6353245377540588, 'val_r2_target_0': -1.1833395957946777, 'val_rmse_target_1': 1.1751694679260254, 'val_mae_target_1': 0.8327187299728394, 'val_r2_target_1': -2.0857410430908203, 'val_rmse_target_2': 0.9629337191581726, 'val_mae_target_2': 0.800143837928772, 'val_r2_target_2': -1.0483860969543457, 'val_rmse_target_3': 1.0712605714797974, 'val_mae_target_3': 0.8259753584861755, 'val_r2_target_3': -3.4546380043029785}",COMPLETE
