number,value,datetime_start,datetime_complete,duration,params_aggregation,params_alpha,params_l1_ratio,params_lr,user_attrs_val_metrics,state
0,0.3545727456872151,2026-02-02 19:15:33.199532,2026-02-02 19:15:58.725824,0 days 00:00:25.526292,mean,0.08660969815903076,0.32475929486585065,0.004811904308612102,"{'val_rmse_mean': 0.9288272261619568, 'val_mae_mean': 0.6844089031219482, 'val_r2_mean': -0.44308245182037354, 'val_rmse_target_0': 0.9288272261619568, 'val_mae_target_0': 0.6844089031219482, 'val_r2_target_0': -0.44308245182037354}",COMPLETE
1,0.27257793979650297,2026-02-02 19:15:58.823661,2026-02-02 19:16:27.589867,0 days 00:00:28.766206,attention,0.005558673847036358,0.48047097409469186,0.0011418719785180815,"{'val_rmse_mean': 0.7953967452049255, 'val_mae_mean': 0.5961086750030518, 'val_r2_mean': -1.007878065109253, 'val_rmse_target_0': 0.7953967452049255, 'val_mae_target_0': 0.5961086750030518, 'val_r2_target_0': -1.007878065109253}",COMPLETE
2,0.32201655424001663,2026-02-02 19:16:27.688703,2026-02-02 19:16:53.696568,0 days 00:00:26.007865,mean,0.05635894828105605,0.11786166970252739,0.00018398441122479574,"{'val_rmse_mean': 0.928897500038147, 'val_mae_mean': 0.6696327924728394, 'val_r2_mean': -12.807504653930664, 'val_rmse_target_0': 0.928897500038147, 'val_mae_target_0': 0.6696327924728394, 'val_r2_target_0': -12.807504653930664}",COMPLETE
3,0.3220925592004615,2026-02-02 19:16:53.796054,2026-02-02 19:17:22.985603,0 days 00:00:29.189549,attention,0.7320035270640564,0.29946820714166345,0.00020739396554046778,"{'val_rmse_mean': 0.9098260998725891, 'val_mae_mean': 0.6540976166725159, 'val_r2_mean': -10.853816032409668, 'val_rmse_target_0': 0.9098260998725891, 'val_mae_target_0': 0.6540976166725159, 'val_r2_target_0': -10.853816032409668}",COMPLETE
4,0.28074423357827105,2026-02-02 19:17:23.084283,2026-02-02 19:17:50.385808,0 days 00:00:27.301525,attention,0.003896248599820961,0.6861910329883598,0.003790737811709969,"{'val_rmse_mean': 0.8195717334747314, 'val_mae_mean': 0.5721415281295776, 'val_r2_mean': 0.04922986030578613, 'val_rmse_target_0': 0.8195717334747314, 'val_mae_target_0': 0.5721415281295776, 'val_r2_target_0': 0.04922986030578613}",COMPLETE
5,0.32095125344757336,2026-02-02 19:17:50.486095,2026-02-02 19:18:17.506056,0 days 00:00:27.019961,attention,0.12089653958776851,0.27412708555598064,0.00017100708363950676,"{'val_rmse_mean': 0.9080071449279785, 'val_mae_mean': 0.6716039180755615, 'val_r2_mean': -12.154847145080566, 'val_rmse_target_0': 0.9080071449279785, 'val_mae_target_0': 0.6716039180755615, 'val_r2_target_0': -12.154847145080566}",COMPLETE
6,0.24459732375611634,2026-02-02 19:18:17.605623,2026-02-02 19:18:40.095757,0 days 00:00:22.490134,mean,0.00016330564735664643,0.1619390165206852,0.0012757020201256122,"{'val_rmse_mean': 0.7657688856124878, 'val_mae_mean': 0.5519218444824219, 'val_r2_mean': -0.7026187181472778, 'val_rmse_target_0': 0.7657688856124878, 'val_mae_target_0': 0.5519218444824219, 'val_r2_target_0': -0.7026187181472778}",COMPLETE
7,0.2975386836979952,2026-02-02 19:18:40.194842,2026-02-02 19:19:08.330102,0 days 00:00:28.135260,attention,0.036902906966498256,0.12912236245126626,0.0005838216533361955,"{'val_rmse_mean': 0.8566548228263855, 'val_mae_mean': 0.6212484836578369, 'val_r2_mean': -3.8776907920837402, 'val_rmse_target_0': 0.8566548228263855, 'val_mae_target_0': 0.6212484836578369, 'val_r2_target_0': -3.8776907920837402}",COMPLETE
8,0.3418371841242468,2026-02-02 19:19:08.429715,2026-02-02 19:19:34.945185,0 days 00:00:26.515470,attention,0.002297468518096802,0.7535624479724999,0.00043104704018867237,"{'val_rmse_mean': 0.9385378956794739, 'val_mae_mean': 0.7019734978675842, 'val_r2_mean': -5.851841926574707, 'val_rmse_target_0': 0.9385378956794739, 'val_mae_target_0': 0.7019734978675842, 'val_r2_target_0': -5.851841926574707}",COMPLETE
9,0.45020452356052204,2026-02-02 19:19:35.043811,2026-02-02 19:20:02.412950,0 days 00:00:27.369139,attention,0.01795896670216523,0.15900857650512856,0.0038408859272495936,"{'val_rmse_mean': 1.0885661840438843, 'val_mae_mean': 0.773109495639801, 'val_r2_mean': -1.0179471969604492, 'val_rmse_target_0': 1.0885661840438843, 'val_mae_target_0': 0.773109495639801, 'val_r2_target_0': -1.0179471969604492}",COMPLETE
