number,value,datetime_start,datetime_complete,duration,params_batch_size,params_bidirectional,params_dropout_lstm,params_dropout_path,params_dropout_reg,params_lr,params_lstm_hidden_dim,params_lstm_layers,params_path_aggregation,params_path_dim,params_regressor_dim,params_weight_decay,user_attrs_val_metrics,state
0,0.3282828603168363,2026-02-04 06:50:14.443921,2026-02-04 06:51:07.064372,0 days 00:00:52.620451,16,False,0.2776846740494098,0.26145871549745503,0.26603868233064776,8.418509789959869e-05,16,2,static,8,512,0.00010561931423390247,"{'val_rmse_mean': 0.8690394759178162, 'val_mae_mean': 0.6645076870918274, 'val_r2_mean': -4.969837665557861, 'val_rmse_target_0': 0.8690394759178162, 'val_mae_target_0': 0.6645076870918274, 'val_r2_target_0': -4.969837665557861}",COMPLETE
1,0.2620903355913369,2026-02-04 06:51:07.278575,2026-02-04 06:51:58.743548,0 days 00:00:51.464973,16,False,0.13739976969919743,0.3969377853319826,0.21461687496009949,0.0004427654136454562,16,2,static,16,128,0.00014522055956681104,"{'val_rmse_mean': 0.7614197134971619, 'val_mae_mean': 0.5754395127296448, 'val_r2_mean': -0.12995123863220215, 'val_rmse_target_0': 0.7614197134971619, 'val_mae_target_0': 0.5754395127296448, 'val_r2_target_0': -0.12995123863220215}",COMPLETE
2,0.3612596698791701,2026-02-04 06:51:58.960202,2026-02-04 06:52:50.533048,0 days 00:00:51.572846,16,False,0.14112447988235408,0.2871597993843401,0.3803148346752356,6.19043748962765e-05,8,2,static,16,128,1.9191318808088273e-05,"{'val_rmse_mean': 0.9464424848556519, 'val_mae_mean': 0.7274869084358215, 'val_r2_mean': -63.24540710449219, 'val_rmse_target_0': 0.9464424848556519, 'val_mae_target_0': 0.7274869084358215, 'val_r2_target_0': -63.24540710449219}",COMPLETE
3,0.26318183900029574,2026-02-04 06:52:50.748368,2026-02-04 06:53:40.913195,0 days 00:00:50.164827,16,False,0.11537857651862748,0.3475505969385259,0.3627928599316015,0.00031321258736849753,16,2,static,16,512,0.00010447685874510953,"{'val_rmse_mean': 0.754156768321991, 'val_mae_mean': 0.6086989641189575, 'val_r2_mean': 0.014009714126586914, 'val_rmse_target_0': 0.754156768321991, 'val_mae_target_0': 0.6086989641189575, 'val_r2_target_0': 0.014009714126586914}",COMPLETE
4,0.3298527358974078,2026-02-04 06:53:41.128976,2026-02-04 06:54:31.969314,0 days 00:00:50.840338,16,False,0.298587041203945,0.3488638710277099,0.3362391882322871,7.751651918827651e-05,16,2,static,16,256,0.005838495728968584,"{'val_rmse_mean': 0.8854625225067139, 'val_mae_mean': 0.6789147853851318, 'val_r2_mean': -16.34912872314453, 'val_rmse_target_0': 0.8854625225067139, 'val_mae_target_0': 0.6789147853851318, 'val_r2_target_0': -16.34912872314453}",COMPLETE
5,0.27887260263162683,2026-02-04 06:54:32.185204,2026-02-04 06:55:23.249164,0 days 00:00:51.063960,16,False,0.2657774909508288,0.359828852500662,0.2683861378185599,0.0004733905710373577,16,2,static,16,256,0.0003021497487661645,"{'val_rmse_mean': 0.785699725151062, 'val_mae_mean': 0.6215271949768066, 'val_r2_mean': -0.03253185749053955, 'val_rmse_target_0': 0.785699725151062, 'val_mae_target_0': 0.6215271949768066, 'val_r2_target_0': -0.03253185749053955}",COMPLETE
6,0.3100847300396439,2026-02-04 06:55:23.466916,2026-02-04 06:56:13.185828,0 days 00:00:49.718912,16,False,0.2085437290710402,0.3576622098726047,0.3245489173704609,0.00045899864583819,8,2,static,16,512,0.0031128952151677756,"{'val_rmse_mean': 0.8363751769065857, 'val_mae_mean': 0.6559861302375793, 'val_r2_mean': -0.0868523120880127, 'val_rmse_target_0': 0.8363751769065857, 'val_mae_target_0': 0.6559861302375793, 'val_r2_target_0': -0.0868523120880127}",COMPLETE
7,0.30727751832455397,2026-02-04 06:56:13.400527,2026-02-04 06:57:04.596146,0 days 00:00:51.195619,16,False,0.21266105365224713,0.20475549943822052,0.31431787651395043,0.00010589562059926656,8,2,static,8,512,0.002440335258725023,"{'val_rmse_mean': 0.8386861085891724, 'val_mae_mean': 0.6355536580085754, 'val_r2_mean': -3.0809292793273926, 'val_rmse_target_0': 0.8386861085891724, 'val_mae_target_0': 0.6355536580085754, 'val_r2_target_0': -3.0809292793273926}",COMPLETE
8,0.34450088113684346,2026-02-04 06:57:04.811624,2026-02-04 06:57:56.297741,0 days 00:00:51.486117,16,False,0.11328585657118005,0.3222525101774912,0.3696300596403899,6.073858027187453e-05,16,2,static,16,256,1.1501297521742065e-05,"{'val_rmse_mean': 0.9244600534439087, 'val_mae_mean': 0.7038481831550598, 'val_r2_mean': -74.83718872070312, 'val_rmse_target_0': 0.9244600534439087, 'val_mae_target_0': 0.7038481831550598, 'val_r2_target_0': -74.83718872070312}",COMPLETE
9,0.27117135344062465,2026-02-04 06:57:56.515560,2026-02-04 06:58:48.170471,0 days 00:00:51.654911,16,False,0.133468701054646,0.24843313678391157,0.21012805192327516,0.00026151465059780254,32,2,static,8,512,0.00026909555562145115,"{'val_rmse_mean': 0.7664471864700317, 'val_mae_mean': 0.621388852596283, 'val_r2_mean': -0.14200472831726074, 'val_rmse_target_0': 0.7664471864700317, 'val_mae_target_0': 0.621388852596283, 'val_r2_target_0': -0.14200472831726074}",COMPLETE
10,0.31961884176174254,2026-02-04 06:58:48.385264,2026-02-04 06:59:40.321415,0 days 00:00:51.936151,16,False,0.16605337243321164,0.39988845043859095,0.2015347386273151,0.0001673092151239388,32,2,static,8,128,0.0009700953962692706,"{'val_rmse_mean': 0.8680108189582825, 'val_mae_mean': 0.6520838141441345, 'val_r2_mean': -7.371301651000977, 'val_rmse_target_0': 0.8680108189582825, 'val_mae_target_0': 0.6520838141441345, 'val_r2_target_0': -7.371301651000977}",COMPLETE
11,0.24876383633387308,2026-02-04 06:59:40.537062,2026-02-04 07:00:33.206403,0 days 00:00:52.669341,16,False,0.10083471357977984,0.389751476612254,0.25603416147366603,0.00028003580900114877,16,2,static,16,128,7.181729580460372e-05,"{'val_rmse_mean': 0.7478400468826294, 'val_mae_mean': 0.5704615116119385, 'val_r2_mean': -0.7714711427688599, 'val_rmse_target_0': 0.7478400468826294, 'val_mae_target_0': 0.5704615116119385, 'val_r2_target_0': -0.7714711427688599}",COMPLETE
12,0.24838356289573885,2026-02-04 07:00:33.421721,2026-02-04 07:01:23.625788,0 days 00:00:50.204067,16,False,0.16803362330117147,0.39715859983251484,0.2405752726552476,0.000279867975086208,16,2,static,16,128,5.025202379922759e-05,"{'val_rmse_mean': 0.7467363476753235, 'val_mae_mean': 0.5477941632270813, 'val_r2_mean': -1.0697064399719238, 'val_rmse_target_0': 0.7467363476753235, 'val_mae_target_0': 0.5477941632270813, 'val_r2_target_0': -1.0697064399719238}",COMPLETE
13,0.29173054193422476,2026-02-04 07:01:23.844143,2026-02-04 07:02:15.490425,0 days 00:00:51.646282,16,False,0.17941052630838034,0.378202801213655,0.2545338043825762,0.00023339644267721316,16,2,static,16,128,4.594256024209198e-05,"{'val_rmse_mean': 0.8118653893470764, 'val_mae_mean': 0.6206347942352295, 'val_r2_mean': -2.9013772010803223, 'val_rmse_target_0': 0.8118653893470764, 'val_mae_target_0': 0.6206347942352295, 'val_r2_target_0': -2.9013772010803223}",COMPLETE
14,0.29103510153704437,2026-02-04 07:02:15.705525,2026-02-04 07:03:07.199465,0 days 00:00:51.493940,16,False,0.23397595835565171,0.31291342765156926,0.24025437502666952,0.00018150474912379907,16,2,static,16,128,4.020310509734785e-05,"{'val_rmse_mean': 0.8234895467758179, 'val_mae_mean': 0.6129810214042664, 'val_r2_mean': -6.221989631652832, 'val_rmse_target_0': 0.8234895467758179, 'val_mae_target_0': 0.6129810214042664, 'val_r2_target_0': -6.221989631652832}",COMPLETE
